1, 32.4689, 23.9557, 1, 1.0472
2, 19.9785, 32.3217, 1, 1.0472
3, 17.3804, 33.8217, 1, 1.0472
4, 38.8708, 41.0442, 1, 4.1888
5, 15.4880, 54.5441, 1, 4.1888
