16.947416, 34.071656, 1.500000, 2.966771
16.947473, 34.071619, 1.500096, 5.710268
16.947854, 34.071373, 1.500738, 5.710268
16.948838, 34.070738, 1.502395, 5.710268
16.950655, 34.069567, 1.505455, 5.710268
16.953489, 34.067738, 1.510230, 5.710268
16.957484, 34.065161, 1.516960, 5.710268
16.962741, 34.061769, 1.525817, 5.710268
16.969328, 34.057521, 1.536912, 5.710268
16.977273, 34.052395, 1.550297, 5.710268
16.986577, 34.046393, 1.565970, 5.710268
16.997208, 34.039535, 1.583880, 5.710268
17.009111, 34.031857, 1.603930, 5.710268
17.022203, 34.023411, 1.625985, 5.710268
17.036382, 34.014264, 1.649873, 5.710268
17.051529, 34.004493, 1.675389, 5.710268
17.067506, 33.994187, 1.702303, 5.710268
17.084163, 33.983441, 1.730364, 5.710268
17.101339, 33.972361, 1.759299, 5.710268
17.118866, 33.961055, 1.788825, 5.710268
17.136570, 33.949634, 1.818648, 5.710268
17.154491, 33.938104, 1.848494, 5.711495
17.173486, 33.926059, 1.878180, 5.718053
17.194474, 33.913058, 1.907573, 5.728569
17.218217, 33.898734, 1.936558, 5.740360
17.245328, 33.882794, 1.965046, 5.751673
17.276279, 33.865012, 1.992967, -0.521494
17.311408, 33.845223, 2.020271, -0.512988
17.350933, 33.823326, 2.046925, -0.505920
17.394956, 33.799270, 2.072915, -0.500108
17.443472, 33.773058, 2.098241, -0.495350
17.496381, 33.744738, 2.122918, -0.491461
17.553495, 33.714399, 2.146974, -0.488288
17.614546, 33.682172, 2.170449, -0.485704
17.679195, 33.648217, 2.193392, -0.483613
17.747044, 33.612727, 2.215862, -0.481937
17.817640, 33.575919, 2.237927, -0.480617
17.890485, 33.538030, 2.259659, -0.479609
17.965049, 33.499318, 2.281138, -0.478879
18.040774, 33.460048, 2.302445, -0.478405
18.117082, 33.420498, 2.323666, -0.478171
18.193520, 33.380886, 2.344869, -0.478126
18.270135, 33.341185, 2.366051, -0.478088
18.347079, 33.301321, 2.387196, -0.478017
18.424478, 33.261231, 2.408289, -0.477920
18.502434, 33.220864, 2.429319, -0.477803
18.581024, 33.180181, 2.450276, -0.477672
18.660304, 33.139156, 2.471154, -0.477532
18.740310, 33.097769, 2.491950, -0.477386
18.821058, 33.056013, 2.512660, -0.477241
18.902549, 33.013888, 2.533286, -0.477098
18.984766, 32.971402, 2.553830, -0.476960
19.067677, 32.928571, 2.574294, -0.476831
19.151239, 32.885417, 2.594683, -0.476712
19.235395, 32.841967, 2.615005, -0.476605
19.320079, 32.798254, 2.635267, -0.476511
19.405217, 32.754316, 2.655477, -0.476431
19.490727, 32.710193, 2.675644, -0.476366
19.576521, 32.665929, 2.695779, -0.476317
19.662506, 32.621569, 2.715892, -0.476284
19.748588, 32.577162, 2.735994, -0.476267
19.834674, 32.532743, 2.756098, -0.476351
19.920695, 32.488304, 2.776224, -0.476845
20.006595, 32.443827, 2.796389, -0.477765
20.092327, 32.399299, 2.816608, -0.479038
20.177853, 32.354708, 2.836895, -0.480600
20.263146, 32.310044, 2.857258, -0.482385
20.348184, 32.265303, 2.877705, -0.484337
20.432955, 32.220479, 2.898238, -0.486397
20.517451, 32.175570, 2.918861, -0.488514
20.601674, 32.130578, 2.939574, -0.490638
20.685629, 32.085503, 2.960374, -0.492724
20.769329, 32.040349, 2.981257, -0.494728
20.852788, 31.995122, 3.002219, -0.496612
20.936028, 31.949827, 3.023252, -0.498340
21.019073, 31.904472, 3.044350, -0.499881
21.101951, 31.859065, 3.065501, -0.501208
21.184692, 31.813617, 3.086698, -0.502297
21.267328, 31.768136, 3.107928, -0.503131
21.349894, 31.722633, 3.129182, -0.503694
21.432424, 31.677120, 3.150447, -0.503978
21.514944, 31.631606, 3.171710, -0.504030
21.597446, 31.586100, 3.192946, -0.504056
21.679911, 31.540608, 3.214133, -0.504103
21.762326, 31.495138, 3.235253, -0.504168
21.844681, 31.449692, 3.256290, -0.504248
