20.411530, 32.071677, 1.500000, 3.036224
20.411683, 32.071618, 1.500108, -0.368705
20.412707, 32.071222, 1.500830, -0.368705
20.415350, 32.070201, 1.502693, -0.368705
20.420230, 32.068316, 1.506134, -0.368705
20.427844, 32.065373, 1.511502, -0.368705
20.438576, 32.061227, 1.519068, -0.368705
20.452701, 32.055769, 1.529027, -0.368705
20.470395, 32.048933, 1.541502, -0.368705
20.491740, 32.040686, 1.556551, -0.368705
20.516734, 32.031029, 1.574173, -0.368705
20.545295, 32.019993, 1.594309, -0.368705
20.577270, 32.007639, 1.616853, -0.368705
20.612442, 31.994050, 1.641650, -0.368705
20.650536, 31.979331, 1.668507, -0.368705
20.691227, 31.963609, 1.697196, -0.368705
20.734148, 31.947025, 1.727457, -0.368705
20.778897, 31.929736, 1.759006, -0.368705
20.825041, 31.911907, 1.791539, -0.368705
20.872126, 31.893714, 1.824736, -0.368705
20.919687, 31.875338, 1.858268, -0.368705
20.967410, 31.856871, 1.891841, -0.369214
21.015613, 31.838060, 1.925334, -0.372075
21.064706, 31.818609, 1.958675, -0.377225
21.115029, 31.798275, 1.991809, -0.384012
21.166855, 31.776861, 2.024688, -0.391824
21.220395, 31.754216, 2.057277, -0.400139
21.275801, 31.730231, 2.089550, -0.408545
21.333169, 31.704836, 2.121491, -0.416737
21.392545, 31.677999, 2.153092, -0.424503
21.453927, 31.649721, 2.184354, -0.431707
21.517270, 31.620034, 2.215284, -0.438267
21.582491, 31.588999, 2.245896, -0.444142
21.649469, 31.556701, 2.276211, -0.449317
21.718053, 31.523250, 2.306254, -0.453794
21.788066, 31.488772, 2.336055, -0.457587
21.859305, 31.453414, 2.365648, -0.460711
21.931548, 31.417334, 2.395072, -0.463184
22.004559, 31.380703, 2.424366, -0.465023
22.078087, 31.343700, 2.453572, -0.466241
22.151877, 31.306510, 2.482734, -0.466848
22.225746, 31.269266, 2.511880, -0.466991
22.299826, 31.231894, 2.540977, -0.467231
22.374294, 31.194284, 2.569985, -0.467672
22.449301, 31.156346, 2.598869, -0.468274
22.524965, 31.118007, 2.627602, -0.468997
22.601379, 31.079210, 2.656161, -0.469806
22.678609, 31.039915, 2.684533, -0.470668
22.756696, 31.000096, 2.712706, -0.471555
22.835662, 30.959741, 2.740677, -0.472441
22.915506, 30.918850, 2.768446, -0.473307
22.996207, 30.877436, 2.796017, -0.474134
23.077729, 30.835521, 2.823399, -0.474908
23.160020, 30.793137, 2.850603, -0.475619
23.243013, 30.750324, 2.877646, -0.476257
23.326631, 30.707129, 2.904544, -0.476814
23.410786, 30.663608, 2.931319, -0.477286
23.495379, 30.619818, 2.957993, -0.477668
23.580309, 30.575823, 2.984589, -0.477957
23.665464, 30.531690, 3.011133, -0.478151
23.750734, 30.487487, 3.037650, -0.478248
23.836034, 30.443252, 3.064162, -0.478407
23.921395, 30.398897, 3.090662, -0.479217
24.006871, 30.354319, 3.117141, -0.480719
24.092504, 30.309434, 3.143592, -0.482783
24.178331, 30.264173, 3.170008, -0.485291
24.264378, 30.218483, 3.196384, -0.488127
24.350665, 30.172327, 3.222716, -0.491188
24.437204, 30.125680, 3.249003, -0.494379
24.524001, 30.078532, 3.275242, -0.497614
24.611055, 30.030881, 3.301436, -0.500815
24.698361, 29.982741, 3.327583, -0.503916
24.785909, 29.934131, 3.353687, -0.506857
24.873682, 29.885081, 3.379750, -0.509588
24.961662, 29.835630, 3.405775, -0.512065
25.049826, 29.785822, 3.431768, -0.514251
25.138146, 29.735708, 3.457731, -0.516116
25.226596, 29.685342, 3.483672, -0.517637
25.315145, 29.634784, 3.509594, -0.518793
25.403760, 29.584097, 3.535504, -0.519571
25.492408, 29.533345, 3.561408, -0.519963
25.581061, 29.482567, 3.587299, -0.520156
25.669709, 29.431707, 3.613119, -0.520883
